Player,Pos,Team,GS,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,ORtg,DRtg,Age,G,MP,PER,TS%,3PAr,FTr,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP,Salary 2019-20,Salary 2020-21,Salary 2021-22,Salary 2022-23,Salary 2023-24,Salary 2023-2024,Signed Using,Guaranteed,Role
Kentavious Caldwell-Pope,SG,Los Angeles Lakers,20.0,6.5,13.8,0.47200000000000003,2.6,6.6,0.39399999999999996,3.9,7.3,0.5429999999999999,2.2,2.8,0.779,1.1,2.8,3.9,3.1,1.6,0.4,1.6,3.5,17.8,117.0,110.0,26.0,63.0,1603.0,11.6,0.5920000000000001,0.474,0.204,2.6,6.3,4.5,8.7,1.6,0.7,9.8,14.8,2.0,1.8,3.8,0.114,-0.8,0.5,-0.3,0.7,8089282.0,8493746.0,0.0,0.0,0.0,0.0,NaN,8089282.0,First Unit
Danny Green,SG,Los Angeles Lakers,61.0,5.5,13.2,0.419,3.5,9.3,0.37799999999999995,2.0,3.9,0.516,1.0,1.4,0.727,1.4,5.0,6.4,2.7,2.4,0.9,1.7,4.0,15.6,111.0,106.0,32.0,61.0,1529.0,11.1,0.564,0.7040000000000001,0.10400000000000001,3.2,11.3,7.3,7.3,2.4,1.7,10.8,13.8,1.1,2.4,3.4,0.10800000000000001,-0.8,1.7,0.9,1.1,14634146.0,15365854.0,0.0,0.0,0.0,0.0,NaN,30000000.0,First Unit
Kyle Kuzma,PF,Los Angeles Lakers,7.0,9.1,21.1,0.43200000000000005,2.5,8.5,0.297,6.6,12.6,0.523,3.4,4.7,0.738,1.7,7.0,8.7,2.5,0.8,0.8,3.0,3.8,24.2,100.0,109.0,24.0,54.0,1327.0,11.6,0.522,0.401,0.221,4.0,15.5,9.9,7.4,0.8,1.4,11.6,23.2,-0.2,1.6,1.4,0.052000000000000005,-2.2,-1.3,-3.5,-0.5,1974600.0,3562178.0,0.0,0.0,0.0,0.0,1st Round Pick,5536778.0,First Unit
Dillon Brooks,SG,Memphis Grizzlies,65.0,9.4,23.3,0.402,3.3,9.0,0.369,6.1,14.3,0.423,3.6,4.5,0.809,1.5,3.8,5.4,3.2,1.4,0.6,2.7,6.2,25.7,100.0,113.0,24.0,65.0,1851.0,11.1,0.508,0.387,0.192,3.5,8.4,6.0,10.0,1.4,1.2,9.7,25.0,-0.3,1.3,1.0,0.025,-2.8,-1.5,-4.3,-1.1,1618520.0,11400000.0,12200000.0,11400000.0,0.0,0.0,MLE,36618520.0,First Unit
Ja Morant,PG,Memphis Grizzlies,59.0,10.4,21.1,0.491,1.3,3.7,0.36700000000000005,9.0,17.4,0.517,5.4,7.0,0.77,1.2,4.3,5.5,10.8,1.4,0.4,5.0,2.4,27.4,110.0,113.0,20.0,59.0,1771.0,18.0,0.568,0.174,0.331,2.7,9.5,6.2,34.6,1.4,0.7,17.2,26.0,2.2,1.2,3.4,0.09300000000000001,1.6,-1.3,0.4,1.1,8730240.0,9166800.0,9603360.0,12119440.0,0.0,0.0,1st Round Pick,17897040.0,First Unit
Jonas Valančiūnas,C,Memphis Grizzlies,62.0,11.0,18.8,0.586,0.8,2.3,0.36700000000000005,10.2,16.6,0.616,3.5,4.8,0.732,5.4,14.5,19.9,3.1,0.7,2.0,3.1,4.6,26.4,120.0,107.0,27.0,62.0,1630.0,22.3,0.631,0.12,0.256,12.5,31.9,22.4,10.2,0.7,3.7,12.8,21.4,3.8,2.4,6.2,0.182,2.2,0.0,2.3,1.8,16000000.0,15000000.0,14000000.0,0.0,0.0,0.0,NaN,45000000.0,First Unit
Tyus Jones,PG,Memphis Grizzlies,6.0,7.5,16.3,0.45899999999999996,1.8,4.7,0.379,5.7,11.6,0.49200000000000005,1.6,2.2,0.741,0.3,3.6,3.9,10.8,2.2,0.2,2.1,1.7,18.3,116.0,112.0,23.0,65.0,1232.0,15.7,0.532,0.289,0.135,0.8,7.9,4.4,31.7,2.2,0.4,10.8,17.2,2.0,1.0,3.0,0.115,0.4,0.1,0.6,0.8,8408000.0,7965100.0,7522200.0,0.0,0.0,0.0,MLE,23895300.0,First Unit
Kyle Anderson,PF,Memphis Grizzlies,20.0,5.7,11.5,0.493,0.7,2.5,0.258,5.0,8.9,0.56,1.8,2.7,0.652,2.2,8.3,10.5,5.4,1.9,1.3,2.3,3.5,13.7,111.0,109.0,26.0,59.0,1140.0,13.0,0.542,0.221,0.23600000000000002,5.1,18.3,11.8,15.1,1.9,2.4,15.1,13.3,0.9,1.4,2.2,0.095,-1.3,1.9,0.6,0.7,9073050.0,9505100.0,9937150.0,0.0,0.0,0.0,MLE,28515300.0,First Unit
Josh Okogie,SG,Minnesota Timberwolves,28.0,5.1,11.9,0.42700000000000005,1.2,4.6,0.266,3.9,7.3,0.529,4.6,5.7,0.7959999999999999,2.6,5.4,8.0,3.0,2.0,0.8,2.6,4.2,16.0,108.0,113.0,21.0,62.0,1547.0,11.5,0.5529999999999999,0.387,0.48,5.7,12.8,9.1,8.9,2.0,1.4,15.3,15.1,1.0,1.2,2.2,0.067,-2.4,0.0,-2.4,-0.1,2530680.0,2651040.0,4087904.0,0.0,0.0,0.0,1st Round Pick,5181720.0,First Unit
Jarrett Culver,SG,Minnesota Timberwolves,35.0,7.1,17.5,0.40399999999999997,2.0,6.8,0.299,5.1,10.7,0.47100000000000003,1.7,3.6,0.462,2.2,4.4,6.5,3.4,1.8,1.2,2.5,3.9,17.9,94.0,113.0,20.0,63.0,1506.0,9.6,0.467,0.38799999999999996,0.20600000000000002,4.7,10.3,7.4,10.8,1.8,2.1,11.5,19.2,-1.2,1.1,-0.1,-0.004,-3.2,-0.8,-4.0,-0.8,5813640.0,6104280.0,6395160.0,8109063.0,0.0,0.0,1st Round Pick,11917920.0,First Unit
Karl-Anthony Towns,C,Minnesota Timberwolves,35.0,12.4,24.3,0.508,4.5,10.8,0.41200000000000003,7.9,13.5,0.586,7.0,8.8,0.7959999999999999,3.7,11.1,14.8,6.0,1.3,1.6,4.3,4.6,36.2,121.0,110.0,24.0,35.0,1187.0,26.5,0.642,0.445,0.363,8.1,26.1,16.8,22.8,1.3,2.9,13.2,28.8,3.8,1.3,5.1,0.205,7.0,0.8,7.8,2.9,27250000.0,29430000.0,31610000.0,33790000.0,35970000.0,0.0,1st round pick,155870000.0,First Unit
Jake Layman,PF,Minnesota Timberwolves,2.0,7.4,16.5,0.45299999999999996,2.2,6.6,0.33299999999999996,5.2,9.8,0.5329999999999999,2.2,2.9,0.75,1.6,3.7,5.2,1.4,1.6,0.9,2.2,4.3,19.3,102.0,114.0,25.0,23.0,505.0,10.3,0.544,0.402,0.179,3.4,8.7,6.0,4.4,1.6,1.6,11.1,17.7,0.0,0.3,0.3,0.028999999999999998,-2.7,-1.0,-3.7,-0.2,3581986.0,3761085.0,3940184.0,0.0,0.0,0.0,NaN,11283255.0,First Unit
Naz Reid,C,Minnesota Timberwolves,11.0,9.4,22.8,0.41200000000000003,3.0,9.1,0.33,6.4,13.7,0.466,3.5,5.0,0.698,3.2,8.4,11.6,3.3,1.8,2.1,2.1,7.8,25.2,105.0,110.0,20.0,30.0,495.0,15.3,0.505,0.39899999999999997,0.218,7.0,19.9,13.2,11.2,1.8,3.7,7.6,24.0,0.2,0.6,0.8,0.07400000000000001,-1.6,-0.3,-1.9,0.0,898310.0,1517981.0,1782621.0,1930681.0,0.0,0.0,MLE,898310.0,First Unit
Jrue Holiday,SG,New Orleans Pelicans,55.0,10.1,22.4,0.452,2.8,7.7,0.35700000000000004,7.4,14.6,0.502,2.9,4.1,0.7,1.7,4.8,6.4,9.1,2.2,1.1,3.8,3.0,25.9,109.0,111.0,29.0,55.0,1922.0,17.5,0.535,0.34600000000000003,0.183,3.8,10.9,7.3,29.8,2.2,1.9,13.6,24.7,2.1,1.8,4.0,0.099,1.9,0.3,2.3,2.1,26131111.0,26131111.0,27020000.0,0.0,0.0,0.0,Bird Rights,52262222.0,First Unit
Brandon Ingram,PF,New Orleans Pelicans,56.0,11.3,24.2,0.466,3.3,8.5,0.387,8.0,15.7,0.509,6.8,7.9,0.858,1.2,7.2,8.4,5.8,1.3,0.9,4.2,3.9,32.7,112.0,112.0,22.0,56.0,1919.0,19.2,0.59,0.35200000000000004,0.32799999999999996,2.7,16.6,9.6,19.8,1.3,1.6,13.1,28.2,3.2,1.7,4.9,0.122,2.7,-0.3,2.4,2.1,7265485.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,7265485.0,First Unit
Lonzo Ball,PG,New Orleans Pelicans,47.0,6.6,16.0,0.41200000000000003,3.5,9.2,0.38299999999999995,3.1,6.7,0.45299999999999996,1.0,1.7,0.5670000000000001,1.6,7.2,8.8,10.0,2.0,0.8,4.4,2.8,17.7,105.0,111.0,22.0,56.0,1817.0,13.7,0.529,0.578,0.107,3.6,16.6,10.1,29.3,2.0,1.4,20.7,18.6,0.7,1.9,2.6,0.068,0.4,0.6,1.0,1.3,8719320.0,11003782.0,0.0,0.0,0.0,0.0,1st Round Pick,19723102.0,First Unit
Josh Hart,SF,New Orleans Pelicans,14.0,5.9,14.2,0.41600000000000004,3.3,9.6,0.342,2.6,4.6,0.5710000000000001,2.0,2.7,0.747,1.6,9.3,10.9,2.8,1.7,0.6,1.9,4.3,17.1,109.0,110.0,24.0,57.0,1563.0,11.7,0.556,0.6759999999999999,0.18899999999999997,3.6,21.4,12.5,8.0,1.7,1.1,11.1,15.3,1.0,1.7,2.7,0.083,-1.2,0.6,-0.6,0.6,1934160.0,3491159.0,0.0,0.0,0.0,0.0,1st Round Pick,5425319.0,First Unit
J.J. Redick,SG,New Orleans Pelicans,35.0,8.1,18.1,0.45,5.1,11.2,0.452,3.1,6.9,0.446,4.8,5.3,0.902,0.3,4.2,4.5,3.5,0.6,0.3,2.1,2.8,26.1,122.0,116.0,35.0,54.0,1425.0,15.1,0.639,0.618,0.292,0.7,9.7,5.2,10.8,0.6,0.5,9.4,19.9,3.2,0.6,3.7,0.125,2.0,-1.6,0.4,0.9,13486300.0,13013700.0,0.0,0.0,0.0,0.0,NaN,26500000.0,First Unit
Shai Gilgeous-Alexander,SG,Oklahoma City Thunder,63.0,9.7,20.6,0.473,1.7,4.9,0.35100000000000003,8.0,15.7,0.511,5.6,7.0,0.8009999999999999,1.0,7.5,8.4,4.6,1.5,1.0,2.6,2.4,26.7,111.0,109.0,21.0,63.0,2214.0,17.8,0.5660000000000001,0.237,0.33899999999999997,2.3,16.4,9.6,14.8,1.5,1.7,9.8,23.7,2.9,2.6,5.5,0.12,1.4,0.2,1.6,2.0,3952920.0,4141320.0,5495532.0,0.0,0.0,0.0,1st Round Pick,8094240.0,First Unit
Chris Paul,PG,Oklahoma City Thunder,63.0,9.6,19.6,0.489,2.5,6.8,0.36200000000000004,7.1,12.8,0.557,5.5,6.1,0.9,0.5,7.0,7.5,10.4,2.4,0.2,3.3,3.4,27.1,121.0,108.0,34.0,63.0,2003.0,21.7,0.609,0.34700000000000003,0.311,1.2,15.5,8.6,33.4,2.4,0.4,13.0,23.2,5.5,2.5,8.1,0.19399999999999998,3.1,1.2,4.3,3.2,38506482.0,41358814.0,44211146.0,0.0,0.0,0.0,NaN,124076442.0,First Unit
Dennis Schröder,PG,Oklahoma City Thunder,1.0,11.0,23.6,0.46799999999999997,3.0,8.0,0.381,8.0,15.6,0.512,4.8,5.7,0.8390000000000001,0.5,5.3,5.8,6.4,1.1,0.3,4.0,3.4,29.9,108.0,112.0,26.0,63.0,1952.0,16.8,0.573,0.33899999999999997,0.243,1.1,11.8,6.6,21.6,1.1,0.6,13.2,27.2,1.9,1.6,3.5,0.086,1.1,-1.2,-0.1,1.0,15500000.0,15500000.0,0.0,0.0,0.0,0.0,1st Round Pick,31000000.0,First Unit
Danilo Gallinari,PF,Oklahoma City Thunder,55.0,9.5,21.6,0.439,4.8,11.6,0.409,4.7,10.0,0.474,6.7,7.6,0.8859999999999999,0.9,7.8,8.7,3.3,1.2,0.1,2.0,1.9,30.4,119.0,111.0,31.0,55.0,1690.0,19.4,0.611,0.5379999999999999,0.35200000000000004,2.2,17.1,9.9,10.5,1.2,0.2,7.5,24.4,4.1,1.6,5.7,0.163,4.1,-0.9,3.2,2.2,22615559.0,0.0,0.0,0.0,0.0,0.0,Sign and Trade,22615559.0,First Unit
Steven Adams,C,Oklahoma City Thunder,58.0,8.2,13.8,0.591,0.0,0.1,0.33299999999999996,8.1,13.7,0.593,3.4,5.7,0.59,6.1,10.8,16.9,4.4,1.6,2.0,2.7,3.5,19.7,123.0,106.0,26.0,58.0,1564.0,20.8,0.605,0.006999999999999999,0.413,14.4,23.8,19.3,13.5,1.6,3.5,14.1,17.2,3.7,2.5,6.2,0.19,2.1,1.1,3.2,2.0,25842697.0,27528090.0,0.0,0.0,0.0,0.0,1st Round Pick,53370787.0,First Unit
Devin Booker,SG,Phoenix Suns,62.0,11.5,23.6,0.48700000000000004,2.7,7.4,0.36,8.8,16.2,0.544,8.6,9.3,0.9159999999999999,0.6,4.9,5.5,8.6,1.0,0.3,5.2,4.0,34.2,114.0,115.0,23.0,62.0,2241.0,19.8,0.617,0.313,0.395,1.3,11.7,6.4,30.2,1.0,0.6,15.7,29.5,4.8,1.2,6.0,0.129,3.1,-1.4,1.7,2.1,27250000.0,29430000.0,31610000.0,33790000.0,35970000.0,0.0,1st round pick,158050000.0,First Unit
Ricky Rubio,PG,Phoenix Suns,57.0,6.6,16.1,0.41200000000000003,1.7,4.9,0.35100000000000003,4.9,11.1,0.44,4.6,5.4,0.853,1.1,5.9,7.0,13.3,2.3,0.2,4.1,3.8,19.5,112.0,111.0,29.0,57.0,1802.0,16.3,0.531,0.308,0.33399999999999996,2.5,14.0,8.2,39.9,2.3,0.4,18.1,20.2,2.4,1.7,4.1,0.109,0.5,0.2,0.7,1.2,16190476.0,17000000.0,17809524.0,0.0,0.0,0.0,NaN,51000000.0,First Unit
Mikal Bridges,SF,Phoenix Suns,24.0,5.6,10.9,0.516,1.5,4.2,0.35200000000000004,4.1,6.6,0.621,2.4,2.8,0.848,1.6,5.3,6.9,3.1,2.5,1.0,1.7,3.8,15.1,119.0,110.0,23.0,65.0,1772.0,13.0,0.623,0.391,0.258,3.6,12.8,8.1,8.9,2.5,1.9,12.5,12.4,2.2,1.9,4.1,0.111,-0.7,1.5,0.8,1.3,4161000.0,4359000.0,5557725.0,0.0,0.0,0.0,1st Round Pick,8520000.0,First Unit
Dario Šarić,PF,Phoenix Suns,50.0,7.1,15.4,0.462,2.4,7.0,0.341,4.7,8.4,0.563,2.6,3.1,0.8320000000000001,2.9,8.4,11.3,3.6,1.1,0.5,2.4,4.3,19.3,112.0,112.0,25.0,58.0,1441.0,13.3,0.5720000000000001,0.455,0.20199999999999999,6.7,20.2,13.3,10.9,1.1,0.9,12.3,17.2,1.5,1.2,2.7,0.091,-0.5,-0.4,-0.9,0.4,3481986.0,0.0,0.0,0.0,0.0,0.0,1st Round pick,3481986.0,First Unit
Deandre Ayton,C,Phoenix Suns,25.0,12.1,22.1,0.5479999999999999,0.0,0.1,0.0,12.1,22.0,0.552,2.9,3.7,0.769,5.8,11.3,17.1,2.7,1.0,2.4,3.4,4.6,27.1,110.0,108.0,21.0,30.0,996.0,20.4,0.5710000000000001,0.006,0.168,13.5,27.0,20.1,9.7,1.0,4.5,12.4,24.3,1.1,1.3,2.4,0.11699999999999999,0.8,-0.4,0.5,0.6,9562920.0,10018200.0,12632950.0,0.0,0.0,0.0,1st Round Pick,19581120.0,First Unit
CJ McCollum,SG,Portland Trail Blazers,62.0,11.7,25.9,0.45299999999999996,3.7,9.8,0.38,8.0,16.1,0.49700000000000005,2.6,3.5,0.75,0.9,4.6,5.4,5.7,1.0,0.8,2.5,3.4,29.8,111.0,117.0,28.0,62.0,2229.0,17.4,0.5429999999999999,0.37799999999999995,0.135,1.9,9.7,5.9,19.3,1.0,1.5,8.3,26.7,3.1,0.6,3.7,0.079,2.5,-1.7,0.9,1.6,27556959.0,29354152.0,30864198.0,33333333.0,35802469.0,0.0,1st Round Pick,156911111.0,First Unit
Damian Lillard,PG,Portland Trail Blazers,58.0,11.8,25.9,0.457,5.0,12.8,0.39399999999999996,6.8,13.1,0.518,8.7,9.8,0.888,0.7,4.9,5.6,10.1,1.3,0.5,3.7,2.2,37.3,125.0,116.0,29.0,58.0,2140.0,26.2,0.619,0.493,0.377,1.5,10.5,6.1,34.1,1.3,0.8,11.0,30.2,8.9,0.7,9.6,0.215,7.9,-0.7,7.2,5.0,29802321.0,31626953.0,43750000.0,47250000.0,50750000.0,54250000.0,1st Round Pick,257429274.0,First Unit
Hassan Whiteside,C,Portland Trail Blazers,61.0,10.4,16.9,0.618,0.1,0.2,0.5710000000000001,10.3,16.7,0.619,3.8,5.6,0.68,6.1,15.6,21.7,1.8,0.6,4.7,2.9,4.5,24.8,124.0,106.0,30.0,61.0,1911.0,25.0,0.6409999999999999,0.01,0.33299999999999996,13.4,33.4,23.6,6.0,0.6,8.3,13.1,19.8,5.1,3.0,8.1,0.204,2.5,0.7,3.2,2.5,27093018.0,0.0,0.0,0.0,0.0,0.0,Cap Space,27093018.0,First Unit
Carmelo Anthony,PF,Portland Trail Blazers,50.0,8.5,19.9,0.426,2.1,5.7,0.371,6.4,14.2,0.447,3.3,3.9,0.843,1.8,7.4,9.2,2.3,1.2,0.7,2.6,4.2,22.4,102.0,115.0,35.0,50.0,1623.0,12.2,0.517,0.28600000000000003,0.19699999999999998,4.0,15.8,10.0,7.0,1.2,1.2,10.5,21.6,0.1,0.9,1.0,0.028999999999999998,-1.9,-1.8,-3.7,-0.7,2159029.0,0.0,0.0,0.0,0.0,0.0,Minimum Salary,2159029.0,First Unit
Anfernee Simons,SG,Portland Trail Blazers,4.0,7.2,17.9,0.402,2.5,7.5,0.33799999999999997,4.7,10.4,0.44799999999999995,2.6,3.1,0.826,0.9,4.2,5.0,3.2,0.9,0.3,2.1,4.5,19.5,102.0,118.0,20.0,65.0,1400.0,9.3,0.506,0.41700000000000004,0.175,1.9,8.9,5.4,9.4,0.9,0.6,9.7,19.0,0.1,0.2,0.3,0.01,-2.5,-1.8,-4.4,-0.8,2149560.0,2252040.0,3938818.0,0.0,0.0,0.0,1st Round Pick,4401600.0,First Unit
Harrison Barnes,PF,Sacramento Kings,64.0,7.1,15.5,0.45899999999999996,2.0,5.3,0.38299999999999995,5.1,10.2,0.498,4.3,5.3,0.8029999999999999,1.3,5.4,6.7,3.3,0.8,0.2,1.7,1.8,20.6,116.0,115.0,27.0,64.0,2231.0,13.3,0.575,0.342,0.34299999999999997,3.0,12.7,7.7,9.9,0.8,0.4,8.9,17.6,3.1,1.1,4.2,0.091,0.0,-1.2,-1.2,0.5,24147727.0,22215909.0,20284091.0,18352273.0,0.0,0.0,NaN,85000000.0,First Unit
Buddy Hield,SG,Sacramento Kings,44.0,10.9,25.3,0.429,5.8,14.7,0.395,5.1,10.6,0.47700000000000004,2.7,3.1,0.855,1.4,5.9,7.3,4.7,1.4,0.4,3.6,3.6,30.2,107.0,113.0,27.0,64.0,2045.0,16.3,0.5660000000000001,0.5820000000000001,0.12300000000000001,3.1,14.1,8.4,15.8,1.4,0.8,11.8,27.1,1.6,1.5,3.1,0.07400000000000001,2.6,-1.3,1.4,1.7,4861208.0,24431818.0,22477273.0,20522727.0,18568182.0,0.0,1st Round pick,90861208.0,First Unit
Nemanja Bjelica,PF,Sacramento Kings,61.0,7.7,16.2,0.475,3.3,7.9,0.424,4.3,8.3,0.524,1.6,2.0,0.8220000000000001,2.9,8.2,11.0,4.8,1.4,0.9,2.5,5.2,20.3,117.0,111.0,31.0,64.0,1821.0,15.6,0.597,0.488,0.121,6.5,19.4,12.8,14.6,1.4,1.7,12.6,17.4,3.0,1.7,4.7,0.125,1.2,0.4,1.6,1.7,6825000.0,7150000.0,0.0,0.0,0.0,0.0,NaN,6825000.0,First Unit
Cory Joseph,PG,Sacramento Kings,22.0,4.9,11.7,0.42,1.5,4.2,0.35100000000000003,3.4,7.5,0.46,1.5,1.8,0.828,1.2,4.0,5.2,6.9,1.5,0.7,2.0,3.8,12.8,111.0,114.0,28.0,64.0,1538.0,10.3,0.513,0.363,0.157,2.6,9.5,6.0,19.4,1.5,1.3,14.0,13.0,1.1,1.0,2.2,0.067,-2.1,0.3,-1.8,0.1,12000000.0,12600000.0,12600000.0,0.0,0.0,0.0,NaN,24600000.0,First Unit
Bogdan Bogdanović,SG,Sacramento Kings,20.0,8.9,20.6,0.433,4.4,12.3,0.361,4.5,8.4,0.541,2.5,3.4,0.7240000000000001,0.5,5.0,5.5,5.5,1.7,0.5,2.9,3.7,24.8,108.0,113.0,27.0,53.0,1510.0,14.3,0.56,0.595,0.16399999999999998,1.2,11.8,6.4,17.2,1.7,0.9,11.5,22.3,1.2,1.1,2.4,0.075,0.7,-0.3,0.4,0.9,8529386.0,0.0,0.0,0.0,0.0,0.0,Cap space,8529386.0,First Unit
DeMar DeRozan,SF,San Antonio Spurs,61.0,11.6,22.0,0.526,0.2,0.7,0.267,11.4,21.3,0.535,7.8,9.2,0.843,0.9,7.0,7.9,7.8,1.4,0.3,3.4,3.8,31.0,117.0,115.0,30.0,61.0,2091.0,21.3,0.597,0.031,0.419,2.0,15.7,8.9,26.0,1.4,0.6,11.5,26.6,5.1,1.1,6.2,0.14300000000000002,2.1,-0.5,1.6,1.9,27739975.0,27739975.0,0.0,0.0,0.0,0.0,Cap Space,27739975.0,First Unit
LaMarcus Aldridge,C,San Antonio Spurs,53.0,10.7,21.7,0.493,1.7,4.3,0.389,9.0,17.4,0.519,4.3,5.2,0.8270000000000001,2.8,7.9,10.7,3.5,1.0,2.4,2.0,3.5,27.4,115.0,113.0,34.0,53.0,1754.0,19.8,0.5710000000000001,0.198,0.24100000000000002,6.3,17.8,12.0,11.4,1.0,4.4,7.8,23.6,3.1,1.4,4.4,0.122,1.8,-0.5,1.3,1.5,26000000.0,24000000.0,0.0,0.0,0.0,0.0,Cap Space,50000000.0,First Unit
Bryn Forbes,SG,San Antonio Spurs,62.0,7.4,17.7,0.41700000000000004,4.5,11.6,0.38799999999999996,2.9,6.1,0.47,2.3,2.7,0.833,0.4,3.5,3.8,3.3,1.0,0.0,1.7,3.4,21.5,109.0,118.0,26.0,63.0,1579.0,11.2,0.57,0.6559999999999999,0.155,0.8,7.8,4.3,9.6,1.0,0.0,8.4,18.6,1.2,0.2,1.5,0.045,-0.6,-2.1,-2.7,-0.3,2875000.0,0.0,0.0,0.0,0.0,0.0,Early Bird Rights,2875000.0,First Unit
Derrick White,SG,San Antonio Spurs,13.0,7.0,15.2,0.45899999999999996,1.9,5.2,0.35600000000000004,5.1,9.9,0.513,4.9,5.7,0.857,1.0,5.3,6.3,6.7,1.3,1.8,2.5,4.4,20.7,117.0,114.0,25.0,61.0,1468.0,15.9,0.585,0.345,0.377,2.2,12.0,7.1,19.5,1.3,3.3,12.2,18.2,2.5,0.9,3.4,0.11,0.7,0.2,0.9,1.1,1948080.0,3516284.0,0.0,0.0,0.0,0.0,1st Round Pick,5464364.0,First Unit
Dejounte Murray,PG,San Antonio Spurs,50.0,8.5,17.8,0.475,1.1,3.0,0.37799999999999995,7.3,14.8,0.494,2.5,3.1,0.7979999999999999,2.2,8.9,11.1,7.9,3.3,0.5,3.6,4.2,20.5,107.0,109.0,23.0,58.0,1447.0,17.1,0.535,0.168,0.175,5.0,20.0,12.5,23.7,3.3,1.0,15.7,20.6,0.9,1.7,2.6,0.087,-0.5,1.5,1.0,1.1,2321735.0,14285714.0,15428571.0,16571429.0,17714286.0,0.0,1st Round pick,66321735.0,First Unit
Donovan Mitchell,SG,Utah Jazz,63.0,12.6,27.8,0.45299999999999996,3.5,9.6,0.364,9.1,18.2,0.501,5.6,6.5,0.8590000000000001,1.0,5.2,6.2,5.9,1.5,0.3,3.8,3.5,34.3,110.0,111.0,23.0,63.0,2165.0,19.1,0.56,0.34700000000000003,0.235,2.3,11.2,7.0,21.2,1.5,0.5,10.9,31.0,3.0,2.2,5.2,0.115,2.4,-0.5,1.9,2.1,3635760.0,5195501.0,0.0,0.0,0.0,0.0,1st Round Pick,8831261.0,First Unit
Rudy Gobert,C,Utah Jazz,62.0,8.0,11.5,0.698,0.0,0.0,,8.0,11.5,0.698,5.2,8.4,0.621,4.8,14.5,19.3,2.1,1.1,2.8,2.7,4.5,21.3,130.0,103.0,27.0,62.0,2142.0,21.7,0.7,0.0,0.725,11.3,31.3,21.8,6.5,1.1,4.8,15.2,16.1,6.0,4.0,10.0,0.225,1.8,1.9,3.7,3.1,25008427.0,26525281.0,0.0,0.0,0.0,0.0,1st Round Pick,51533708.0,First Unit
Bojan Bogdanović,SF,Utah Jazz,63.0,9.8,21.9,0.447,4.4,10.7,0.414,5.4,11.2,0.479,5.9,6.5,0.903,0.9,5.1,6.1,3.1,0.8,0.2,3.7,2.6,29.8,111.0,113.0,30.0,63.0,2083.0,15.7,0.603,0.489,0.29600000000000004,2.2,11.1,6.8,9.9,0.8,0.3,13.1,25.6,2.7,1.6,4.3,0.099,1.6,-1.5,0.2,1.1,17000000.0,17850000.0,18700000.0,19550000.0,0.0,0.0,NaN,73100000.0,First Unit
Joe Ingles,SF,Utah Jazz,37.0,5.5,12.6,0.441,3.1,7.9,0.397,2.4,4.7,0.516,1.7,2.1,0.774,0.6,5.9,6.5,8.4,1.5,0.2,3.2,3.4,15.9,114.0,111.0,32.0,64.0,1916.0,12.5,0.588,0.628,0.17,1.4,12.7,7.3,24.0,1.5,0.4,18.9,15.0,2.4,2.0,4.3,0.10800000000000001,0.0,0.7,0.7,1.3,11954546.0,10863637.0,14000000.0,0.0,0.0,0.0,Bird Rights,36818183.0,First Unit
Royce O'Neale,PF,Utah Jazz,55.0,3.7,8.4,0.439,2.1,5.5,0.389,1.5,2.9,0.536,0.9,1.3,0.735,0.6,8.3,8.9,4.3,1.2,0.7,1.3,4.7,10.5,119.0,109.0,26.0,64.0,1862.0,9.3,0.584,0.657,0.153,1.4,17.8,10.0,11.5,1.2,1.3,12.7,9.3,1.8,2.2,4.0,0.10400000000000001,-1.3,2.1,0.8,1.3,1618520.0,8035714.0,8678571.0,9321429.0,9964286.0,0.0,Cap space,37618520.0,First Unit
Matthew Dellavedova,PG,Cleveland Cavaliers,4.0,3.7,10.4,0.354,1.2,5.4,0.231,2.4,5.0,0.488,1.9,2.2,0.865,1.1,3.4,4.4,10.7,1.2,0.1,3.5,4.6,10.5,103.0,118.0,29.0,57.0,821.0,8.1,0.46299999999999997,0.52,0.21100000000000002,2.4,7.8,5.1,29.0,1.2,0.2,23.6,13.0,0.1,0.1,0.2,0.01,-3.6,-1.6,-5.2,-0.7,9607500.0,0.0,0.0,0.0,0.0,0.0,Cap Space,9607500.0,Second Unit
Alfonzo McKinnie,SF,Cleveland Cavaliers,1.0,6.0,14.0,0.42700000000000005,1.1,5.3,0.215,4.8,8.7,0.557,1.8,2.5,0.71,3.0,6.2,9.3,1.1,1.9,0.7,2.1,5.9,14.9,99.0,115.0,27.0,40.0,593.0,8.7,0.493,0.38,0.18100000000000002,6.9,14.4,10.6,3.3,1.9,1.2,12.3,15.2,-0.2,0.3,0.2,0.013999999999999999,-4.4,-0.9,-5.3,-0.5,1361046.0,1762796.0,1910860.0,2165298.0,0.0,0.0,MLE,2253031.0,Second Unit
